strSciName,keyID,strCategory,strCommonName,strToken,flgEvaluated,flgRecommended,flgNativeTo,flgAvail,,flgPNLightFull,flgPNLightPartialSun,flgPNLightShade,flgPNMoistureLow,flgPNMoistureMed,flgPNMoistureHigh,flgPNSeasonalWet,flgPNAquatic,strPNUniqueSoils,flgGHDeerResistant,flgGHGroundhogResistant,flgGHSpreadRapidly,flgSWBioretention,flgSWRainGarden,flgSWRetentionBasinWet,flgSWDetentionBasinDry,flgSWStreamBuffer,flgSWGreenRoof,flgSWSwale,flgSWWetland,strPCFoliageColor,strPCHeightLow,strPCHeightHigh,flgPCHeightIncr,flgPCHeightPlus,strPCSpreadLow,strPCSpreadHigh,flgPCSpreadIncr,flgPCSpreadPlus,Off set,flgPCGroundCover,strSciName,strPCBloomTime,strPCFlowerColor,flgPCEdible,flgPCEasyGrow,flgPMSeed,flgPMPlug,flgPMRootBall,flgPMStaking,flgRUErosion,flgRUWildlife,strCaterpHostPlantComName,strCaterpHostPlantSciName,strLandscape,flgRUSubdivision,flgRUHorticulture,flgRUScreening,flgRUHedge,flgRUParkingLot,flgRUStreetscape,flgRUOpenSpace,flgShallowRoots,strSlopes,strSpecialUses,strLandscapeGardenUses,strPlantCommunity,strTolerates,strSusceptible,strPlantingRecommendations,strGrowthPatterns,strSeasonColor,strBlooms,strMaintenance,strComments,Temp_NotFound,strSource,strThumbLink,strPicture1,strPicture2,strPicture3,strPicture4,booActive,dteDateAdded,dteDateChanged,strUserName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sparganium americanum,1569,2,American bur-reed,SPAM,Y,R,"A,C,B,G,Q,F,L,N,O,R,V,U        ",W      ,,Y,Y, , , ,Y,Y,Y,"U,C,L,S", , , ,Y,Y,Y,Y,Y, ,Y,Y,G,3,7,F, ,,,, ,, ,Sparganium americanum,"05,06,07,08","Y,G,W", ,E, , , , , ,"C,W,H,S,M           ",,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:08.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sporobolus heterolepis,1572,2,"prairie,northern dropseed",SPHE,Y,N,"V,U        ",W      ,,Y, , ,Y, , , , ,"O,K,G", , , , , , , , ,Y,NULL,NULL,,1,3,F, ,2,3,F, ,, ,Sporobolus heterolepis,"08,09",WI, ,E, , , , , ,                    ,,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:17.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tridens flavus,1596,2,"tall redtop,purpletop tridens",TRFL2,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,,Y,Y, ,Y,Y, , , ,"O,CO", , , , ,Y, , , , ,NULL,NULL,,3,5,F, ,NULL,NULL, , ,, ,Tridens flavus,"08,09,10,11","R,P", ,E, , , , ,Y,"C,W               ","Hobomok Skipper,Zabulon Skipper,Crossline Skipper,Little Glassywing,Common Wood Nymph","Poanes hobomok,Poanes zabulon,Polites origenes,Pompeius verna,Cercyonis pegala ",Y, , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:18.0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripsacum dactyloides,1598,2,gama grass,TRDA3,Y,R,"A,C,B,P,G,Q,F,L,N,O,R,V,U        ",W      ,,Y,Y, , ,Y,Y, , ,"RO,CO",Y, , , ,Y, ,Y,Y, ,Y,NULL,,3,6,F, ,NULL,NULL, , ,, ,Tripsacum dactyloides,"05,06","P,O", ,E, , , , ,Y,"C,W,H               ",,,Y, ,Y, ,, , , ,,,,,,,,,,,,,"LM: Also good forage for wildlife, potential crop (ancestor of corn)",,Primary,NULL,NULL,NULL,NULL,NULL,A,54:18.1,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Typha angustifolia,1600,2,narrow leaf cattail,TYLA,Y,N,"A,C,P,V,U        ",W      ,,Y, , , ,,Y, ,Y,                         ,Y, ,Y, , ,Y, , , ,NULL,Y,G,4,8,F, ,NULL,NULL, , ,, ,Typha angustifolia,"04,05,06","Y,G,N", ,E, , , , , ,W,,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:18.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zizaniopsis miliacea,1625,2,"giant cutgrass,southern wild rice",ZIMI,Y,N,"F,V,U",W      ,, , , , , , , , ,                         , , , , , , , , , ,NULL,NULL,,NULL,NULL, , ,NULL,NULL, , ,, ,Zizaniopsis miliacea,,, ,E, , , , , ,                    ,,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:18.4,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaTEST PLANT Sci name6,1092,3,aaTEST PLANT Common name6,123457,Y,R,A              ,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,aaTEST PLANT Sci name6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y,C                   ,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,,,NULL,,,,,,,,,,NULL,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achillea millefolium,1100,3,common yarrow,ACMI2,Y,N,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,y,y, ,y,y, , , ,"CL,C",Y, , , , , , , , ,NULL,NULL,G,1,3, , ,NULL,NULL, , ,, ,Achillea millefolium,"06,07,08,09",W, ,E, , , , , ,"C,P",,, , , , ,,Y,Y, ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:18.7,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acorus americanus,1101,3,sweet flag,ACAM,Y,N,I,W      ,,Y,Y, , , ,Y, ,Y,,Y, , , , ,Y, , , ,NULL,Y,E,1,6,F, ,NULL,NULL, , ,, ,Acorus americanus,"04,05,06",Y, ,E, , , , , ,                    ,,,Y, , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:18.8,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acorus calamus,1102,3,calamus,ACCA4,Y,N,I,W      ,,Y,Y, , , ,Y, ,Y,U,Y, , , , ,Y, , , ,NULL,Y,G,1,3.5,F, ,NULL,NULL, , ,, ,Acorus calamus,,, ,E, , , , , ,                    ,,, , , , ,, , , ,,,,,,,,,,,,,"alkaline, wetland, aquatic bench ",,Primary,NULL,NULL,NULL,NULL,NULL,A,54:18.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actaea pachypoda,1103,3,"doll's eye,white baneberry",ACPA,Y,R,"A,C,G,M,N,R,V,U        ",       ,, ,Y,Y, ,Y, , , ,RO,Y,Y, , , , , , , ,NULL,NULL,"G,YG",1,2.5,F, ,NULL,NULL, , ,, ,Actaea pachypoda,,W, , , , , , , ,                    ,,, , , , ,, , , ,,,,,,,,,,,,,poisonous berries,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:19.0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actaea racemosa,1104,3,"black snakeroot,black cohosh,bugbane",ACRAR,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ","W,R    ",, ,Y,Y, ,Y, , , ,RO                   ,Y, , , , , , , , ,NULL,NULL,"G,VG",3,7,F, ,2,3.5,F, ,, ,Actaea racemosa,"05,06",W, ,E, , , , , ,"C,H,P               ",Appalachian Azure,Celastrina neglecta major,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:19.2,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ageratina altissima,1107,3,white snakeroot,AGAL5,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,,,Y,Y,Y,Y, , , ,"O,CO", , , , ,Y, , , , ,NULL,NULL,G,1.5,3,F, ,NULL,NULL, , ,, ,Ageratina altissima,"07,08,09,10",W, ,E, , , , , ,"C ,P         ",,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,34:47.2,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alisma subcordatum,1110,3,American water plantain,ALSU,Y,R,"A,C,B,P,Q,F,L,N,O,R,V,U        ",W      ,,Y, , , , ,Y,Y,Y,U, , , , , ,Y, , , ,,Y,,1,3,F, ,NULL,NULL, , ,, ,Alisma subcordatum,"06,07,08,09,10","W,I",Y,E, , , , , ,P,,, , , , ,, , , ,,,,,,,,,,,,,"wetland, can take dry, aquatic bench ",,Primary,NULL,NULL,NULL,NULL,NULL,A,54:15.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allium cernuum,1111,3,nodding onion,ALCE2,Y,R,"A,C,B,G,M,N,R,V,U        ","W,R    ",,Y,Y,,Y,,,,,"O,S,K,D               ",Y,Y,NULL,NULL,NULL,NULL,NULL,NULL,Y,NULL,NULL,G,8,18,i,2,2,4,i,6,,Y,Allium cernuum,"06,07","I,W",Y,E,,Y,,,,"C,P,S               ",,,Y,Y,Y,NULL,,Y,Y,NULL,,,hummingbird,,,,,,,,,,NULL,,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amsonia tabernaemontana,1119,3,blue star,AMTA2,Y,R,"V,U              ",W      ,, ,Y, , , ,Y, , ,                         , , , , , , , , , ,NULL,NULL,,1,3,F, ,NULL,NULL, , ,, ,Amsonia tabernaemontana,"03,04,05","B,P", ,E, , , , , ,                    ,,, , , , ,, , , ,,,,,,,,,,,,,,,Secondary,NULL,NULL,NULL,NULL,NULL,A,54:19.4,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anemone lancifolia,1123,3,mountain thimbleweed or anemone,ANLA,Y,R,"A,C,B,P,G,M,N,O,R,V,U        ",       ,, ,Y, , ,Y, , , ,                         , , , , ,Y, , , , ,NULL,NULL,G,0.1,1.5,F, ,NULL,NULL, , ,, ,Anemone lancifolia,"05,06",W, ,E, , , , , ,                    ,,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:19.6,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anemone quinquefolia,1124,3,wood anemone,ANQU,Y,N,"A,C,P,G,Q,L,N,O,R,V,U        ",       ,, ,Y,Y, , , , , ,                         , , , , , , , , , ,NULL,NULL,,NULL,NULL, , ,NULL,NULL, , ,, ,Anemone quinquefolia,,, ,E, , , , , ,                    ,,, , , , ,, , , ,,,,,,,,,,,,,,,Secondary,NULL,NULL,NULL,NULL,NULL,A,54:19.7,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antennaria neglecta,1125,3,field pussytoes,ANNE,Y,R,"A,C,Q,M,R,V,U        ",       ,,Y,Y, ,Y,Y, , , ,"K,C,RO", , ,Y, , , , , , ,NULL,NULL,G,2,4,I,10,1,7,I, ,,Y,Antennaria neglecta,"04,05,06","W,R,G,B", ,E, , , , , ,"C,P,W          ",American Painted Lady,Vanessa virginiensis,Y, ,Y, ,,Y,Y, ,,,,,,,,,,,,,"LM:Why was this one crossed out?  USDA lists it in Albemarle.  Host plant for butterflies. DF: Indeed, this plant is host to the American Lady butterfly, and it provides a bounty of nectar for other insects.",,Primary,NULL,NULL,NULL,NULL,NULL,A,54:19.8,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antennaria plantaginifolia,1126,3,"plantain leaf pussytoes,Woman's Tobacco ",ANPL,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,,Y,Y, ,Y,, , , ,"S,K,C,D                      ", , ,, ,Y, , , ,Y,NULL,NULL,IG&G,1,4,I,8,4,6, , ,,Y,Antennaria plantaginifolia,"03,04,05,06","W,I", ,E, , , , , ,"C,P,W               ",American Painted Lady,Vanessa virginiensis, , , , ,,Y,Y, ,,,groundcover for dryish woodland in light shade. Winter Deer Browse,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:19.9,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antennaria virginica,1127,3,shale barren pussytoes,ANVI13,Y,R,"Q,M,R,V,U",       ,,Y, , ,Y, , , , ,"L,D                      ", , , , ,Y, , , ,Y,NULL,NULL,"I,F",1,6,I, ,NULL,NULL, , ,,Y,Antennaria virginica,,, ,E, , , , , ,"C,P,W               ",American Painted Lady,Vanessa virginiensis, , , , ,,Y,Y, ,,,Extensive Greenroof,,,,,,,,,,Greenroof,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,12:56.2,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aquilegia canadensis,1129,3,wild columbine,AQCA,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y,Y,Y, , , ,"O,R,S",Y,Y, , ,Y, , , ,Y,NULL,NULL,BG,1,2,F,3,1,1.5,F, ,, ,Aquilegia canadensis,"04,05",R&Y, ,E, , , , , ,"C,P,W,H,G        ",,,Y, ,Y, ,,Y,Y, ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,46:40.4,16:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arisaema dracontium,1131,3,green dragon,ARDR3,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,,Y,Y,Y, ,Y, , , ,O,Y,Y, , ,Y, , , , ,NULL,NULL,,8,24,I, ,NULL,NULL, , ,, ,Arisaema dracontium,"04,05,06","W,Y,G,N", ,E, , , , , ,"C,H,S,M         ",,, , , , ,, , , ,,,,,,,,,,,,,"May need to be re-evaluated? Rich, slightly acid soil. LM: Seems to take drier conditions. Orange-red berries, all parts toxic",,NULL,NULL,NULL,NULL,NULL,NULL,A,54:20.4,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arisaema triphyllum,1132,3,Jack-in-the-pulpit,ARTR,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,, , ,Y, ,Y, , , ,R,Y,Y, ,Y,Y, , , , ,NULL,NULL,G,1,3,F, ,NULL,NULL, , ,, ,Arisaema triphyllum,"03,04,05,06","G,P,N", ,E, , , , , ,"C,H          ",,,Y, ,Y, ,, , , ,,,"Humus-rich, moist soils.",,,,,,,,,,"LM:primarily wetter areas, Fruit: red,Although it causes a strong burning reaction and has a strong peppery taste if eaten raw, the underground tuber can be eaten if dried or cooked, as cooking eliminates these unpleasant properties.",,Primary,NULL,NULL,NULL,NULL,NULL,A,54:20.5,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artemisia ludoviciana,1134,3,white sagebrush,ARLU,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemisia ludoviciana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruncus dioicus,1135,3,goats beard,ARDI8,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y, ,Y, , , ,"R,Q", , , , ,Y, , , , ,NULL,NULL,,3,6,F, ,2,4,F, ,, ,Aruncus dioicus,"05,06,07",C-Y, ,E, , , , ,,"C,H,P",,,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,14:22.9,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asarum canadense,1137,3,wild ginger,ASCA,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,, ,Y,Y, ,Y, , , ,                         ,Y, ,Y, , , , , , ,NULL,NULL,F,4,6,I, ,0.5,2,F,1,, ,Asarum canadense,"04,05,06","P,W,M,BW", ,E, , , , , ,                    ,,,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:20.7,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asclepias incarnata,1138,3,swamp milkweed,ASIN,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y, , ,Y,Y,Y, ,"UC,RO,S",Y,Y, ,Y,Y,,Y,Y, ,Y,NULL,,2,4,F, ,2,4,F, ,, ,Asclepias incarnata,"05,06","R,I", ,E, , , , , ,"C,P,H   ",Monarch,Danaus plexippus,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:15.4,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asclepias quadrifolia,1628,3,four leaf milkweed,ASQU,Y,R,,,,Y,Y,,Y,Y,,,,"SO,D,O,C",Y,,,,,,,,,,,,1,2.5,F,,0.75,1.5,F,,,,Asclepias quadrifolia,"05,06,07","W,I",,,Y,N,,,,"C,P,W    ",Monarch,Danaus plexippus,Y,,,,,Y,Y,,,,,,,,,,,,,,"distinctive winter form,distictive gray patched bark with warts",,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asclepias syriaca,1139,3,common milkweed,ASSY,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y, , ,Y,Y, , , ,"RO,C,S,P",Y,y,Y, ,Y, ,Y, , ,NULL,NULL,G,2,6,F, ,NULL,NULL, , ,, ,Asclepias syriaca,"06,07,08","PN,PI", ,E, , , , , ,"C,P,W    ",Monarch,Danaus plexippus,Y, ,Y, ,, , , ,,,"Naturalized Wildflower Meadows, Restoration",,,,,,,,,,"LM:It may be better to find an alternative here.  There are many other more well behaved milkweeds like A. purpurascens,  A. variegata,or A. verticillata",,Primary,NULL,NULL,NULL,NULL,NULL,A,54:20.8,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asclepias tuberosa,1140,3,butterfly weed,ASTU,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,,Y,Y, ,Y,Y, , , ,"S,DO,DC",Y,Y, ,Y,Y, ,Y, ,Y,NULL,NULL,,1,2.5,F,3,1,1.5, , ,, ,Asclepias tuberosa,"05,06",O, ,E,Y,Y,Y, ,Y,"C,P,W               ",Monarch,Danaus plexippus, , , , ,,Y,Y, ,,,,,,,,,,,,,"dry, sandy,  bullet proof",,Primary,NULL,NULL,NULL,NULL,NULL,A,54:20.9,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asclepias variegata,1141,3,"red ring,white milkweed",ASVA,Y,R,"A,C,B,P,Q,F,N,O,V,U        ",W      ,,,Y,Y,Y,Y,,,,"CO,O,K",Y,Y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,H,2,4,F,NULL,1,3,F,NULL,,NULL,Asclepias variegata,"05,06",W&R,NULL,E,Y,NULL,NULL,NULL,NULL,"C,P,H               ",Monarch,Danaus plexippus,Y,NULL,Y,,,Y,Y,Y,,,NULL,,,,,,,,,,NULL,,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asclepias verticillata,1142,3,whorled milkweed,ASVE,Y,R,"A,C,B,P,Q,F,M,N,O,V,U        ",W      ,,Y,Y,,Y,Y,,,,"O,CO,S,G",Y,Y,Y,NULL,Y,NULL,Y,NULL,NULL,Y,NULL,BG,1,2,F,3,1,2,F,3,,Y,Asclepias verticillata,"06,07,08","G,W",NULL,E,NULL,Y,NULL,NULL,NULL,"C,P,H             ",Monarch,Danaus plexippus,Y,Y,Y,NULL,,Y,Y,Y,,,"Fragrant, should be evaluated for green roofs",,,,,,,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ascyrum or Hypericum hypericoides,1143,3,St. Andrews cross,HYHYH,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,,Y,Y, ,Y,Y, , , ,, , , , ,Y, , , ,Y,NULL,NULL,,1,4,F, ,NULL,NULL, , ,, ,Ascyrum or Hypericum hypericoides,"07,08,09,10",Y, ,E, , , , , ,H                   ,,, , , , ,, , , ,,Yes,,,,,,,,,,,"dry rocky open woods, upland slopes, ridges and ravines",,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Astragalus canadensis,1146,3,Canadian milkvetch,ASCA11,Y,N,"A,C,B,G,N,V,U",W      ,,Y,Y, , ,Y, , , ,P, , , , , , , , , ,NULL,NULL,"G,YG",1.5,3.5,f, ,NULL,NULL, , ,, ,Astragalus canadensis,,, ,E, , , , , ,"C,P,W              ","Sulphurs and Whites,Silvery Blue,Frosted Elfin,Eastern Tailed Blue,Northern Cloudy Wing,Southern Cloudy Wing","Pieridae,Glaucopsyche lygdamus,Callophrys irus, Everes comyntas,Thorybes pylades,Thorybes bathyllus", , , , ,, , , ,,,,,,,,,,,,,"N fixer, not common, us native",,Primary,NULL,NULL,NULL,NULL,NULL,A,54:21.0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baptisia australis,1149,3,"blue wild indigo, false indigo",BAAU,Y,N,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ","W,R    ",,Y,, ,Y,Y, , , ,"G,R,A",Y, , , , , , , ,Y,NULL,NULL,"F,BG",3,5,F, ,3,3,F, ,, ,Baptisia australis,"04,05,06","B,P", ,E, , , , , ,                    ,"Wild Indigo Dusky-Wing,Sulphurs and Whites,Silvery Blue,Frosted Elfin,Eastern Tailed Blue,Northern Cloudy Wing,Southern Cloudy Wing","Erynnis baptisiae,Pieridae,Glaucopsyche lygdamus,Callophrys irus, Everes comyntas,Thorybes pylades,Thorybes bathyllus", , , , ,, , , ,,medium ,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:21.1,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baptisia tinctoria,1150,3,yellow wild indigo,BATI,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,,Y,Y, ,Y, , , , ,"S,O", , , ,Y,Y, , , ,Y,NULL,NULL,QG,2,3,F, ,2,3, , ,, ,Baptisia tinctoria,"05,06","Y,WY,CY", ,E, , , , , ,"C,H,W               ","Sulphurs and Whites,Silvery Blue,Frosted Elfin,Eastern Tailed Blue,Northern Cloudy Wing,Southern Cloudy Wing","Pieridae,Glaucopsyche lygdamus,Callophrys irus,Everes comyntas,Thorybes pylades,Thorybes bathyllus",Y, ,Y, ,,Y,Y, ,,,,,,,,,,,,,Wild Indigo Duskywing,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:21.2,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bidens aristosa,1155,3,bearded beggar ticks or bur marigold,BIAR,Y,n,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,, ,Y, , , ,Y, , ,                         , , , ,Y, , ,Y, , ,NULL,NULL,G,3,6,f, ,NULL,NULL, , ,, ,Bidens aristosa,"07,08",Y, ,E, , , , , ,"C,P           ",Dainty Sulfur,Nathalis iole , , , , ,, , , ,,,"native bees, Supports Conservation Biological Control",,,,,,,,,,"From USDA, conspicuous flowers",,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,23:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bidens cernua,1156,3,nodding beggar ticks or bur marigold,BICE,Y,R,"A,C,B,P,G,Q,F,N,R,V,U        ",W      ,,Y,Y, ,,Y,Y,Y, ,U, , ,Y,Y,Y, ,Y,Y, ,NULL,NULL,g,2,3.5,F, ,2,4,F,1,, ,Bidens cernua,"08,09,10",Y, ,E, , , , , ,"C,P,W             ",Dainty Sulfur,Nathalis iole ,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:15.6,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bidens frondosa,1157,3,"common,devil's beggar tick",BIFR,Y,N,"A,C,B,P,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y, ,Y, ,Y, ,"R,P", , ,Y,Y,Y, ,Y,Y, ,Y,NULL,g,1,3,f, ,NULL,NULL, , ,, ,Bidens frondosa,"07,08,09,10",YO, ,E, , , , , ,"C,P,W",Dainty Sulfur,Nathalis iole , , , , ,, , , ,,,,,,,,,,,,,"biden poly, not native?",,Secondary,NULL,NULL,NULL,NULL,NULL,A,54:16.0,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryodesma rupestre,1549,3,"rock sellaginella,rock spike moss",SERU,Y,R,"A,C,B,G,M,N,R,V,U        ",W      ,,Y,Y, ,Y, , , , ,                         , , , , ,Y, , , ,Y,Y,NULL,"E,G-RG",2,6,F, ,NULL,NULL, , ,, ,Bryodesma rupestre,,, ,E, , , , , ,                    ,,, , , , ,, , , ,,,Extensive Greenroof,,,,,,,,,,"LM: Ornamental in Winter, Xeric, can take moisture if well-drained",,Primary,NULL,NULL,NULL,NULL,NULL,A,23:00.0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
